MODEL;SCENARIO;REGION;VARIABLE;UNIT;2010
Reference;HBS 2010;EST;Emissions per capita|D7;tCO2;7.113645103
Reference;HBS 2010;EST;Emissions per capita|D8;tCO2;8.296929556
Reference;HBS 2010;EST;Emissions per capita|D9;tCO2;9.470220039
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;EST;Expenditure Decile|D1;%;5.813738843
Reference;HBS 2010;EST;Expenditure Decile|D10;%;19.54140915
Reference;HBS 2010;EST;Expenditure Decile|D2;%;6.458848109
Reference;HBS 2010;EST;Expenditure Decile|D3;%;5.827040851
Reference;HBS 2010;EST;Expenditure Decile|D4;%;6.53440563
Reference;HBS 2010;EST;Expenditure Decile|D5;%;8.263578169
Reference;HBS 2010;EST;Expenditure Decile|D6;%;9.53491739
Reference;HBS 2010;EST;Expenditure Decile|D7;%;10.85795699
Reference;HBS 2010;EST;Expenditure Decile|D8;%;12.30114363
Reference;HBS 2010;EST;Expenditure Decile|D9;%;15.35796232
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D1;%;13.80185046
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D10;%;7.40760968
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D2;%;12.81937546
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D3;%;13.80660592
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D4;%;14.36133498
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D5;%;10.95137002
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D6;%;13.31407497
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D7;%;9.957261154
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D8;%;9.357134661
Reference;HBS 2010;EST;Expenditure Share|Energy|Housing|D9;%;8.705129862
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D1;%;2.633584712
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D10;%;4.748133702
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D2;%;2.223235208
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D3;%;1.322053688
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D4;%;2.215980544
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D5;%;1.689675897
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D6;%;3.36694722
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D7;%;3.354651003
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D8;%;3.437717583
Reference;HBS 2010;EST;Expenditure Share|Energy|Transportation|D9;%;4.262795826
Reference;HBS 2010;EST;Expenditure Share|Food|D1;%;31.88234758
Reference;HBS 2010;EST;Expenditure Share|Food|D10;%;19.23546894
Reference;HBS 2010;EST;Expenditure Share|Food|D2;%;30.16999713
Reference;HBS 2010;EST;Expenditure Share|Food|D3;%;29.76531706
Reference;HBS 2010;EST;Expenditure Share|Food|D4;%;30.28721359
Reference;HBS 2010;EST;Expenditure Share|Food|D5;%;28.04361525
Reference;HBS 2010;EST;Expenditure Share|Food|D6;%;30.45567049
Reference;HBS 2010;EST;Expenditure Share|Food|D7;%;26.16709772
Reference;HBS 2010;EST;Expenditure Share|Food|D8;%;23.88491724
Reference;HBS 2010;EST;Expenditure Share|Food|D9;%;21.65276637
Reference;HBS 2010;EST;Household Size|D1;number;2.287352936
Reference;HBS 2010;EST;Household Size|D10;number;2.307707645
Reference;HBS 2010;EST;Household Size|D2;number;2.117347617
Reference;HBS 2010;EST;Household Size|D3;number;1.705080598
Reference;HBS 2010;EST;Household Size|D4;number;1.596649595
Reference;HBS 2010;EST;Household Size|D5;number;2.028559773
Reference;HBS 2010;EST;Household Size|D6;number;2.386096633
Reference;HBS 2010;EST;Household Size|D7;number;2.511701345
Reference;HBS 2010;EST;Household Size|D8;number;2.33701299
Reference;HBS 2010;EST;Household Size|D9;number;2.551188823
Reference;HBS 2010;EST;Income Decile|D1;%;3.251690417
Reference;HBS 2010;EST;Income Decile|D10;%;24.35152438
Reference;HBS 2010;EST;Income Decile|D2;%;4.988349061
Reference;HBS 2010;EST;Income Decile|D3;%;5.269797953
Reference;HBS 2010;EST;Income Decile|D4;%;5.630338884
Reference;HBS 2010;EST;Income Decile|D5;%;7.214528013
Reference;HBS 2010;EST;Income Decile|D6;%;9.342622461
Reference;HBS 2010;EST;Income Decile|D7;%;10.930375
Reference;HBS 2010;EST;Income Decile|D8;%;12.83400475
Reference;HBS 2010;EST;Income Decile|D9;%;16.85083652
Reference;HBS 2010;EST;Income Share|Capital|D1;%;
Reference;HBS 2010;EST;Income Share|Capital|D10;%;
Reference;HBS 2010;EST;Income Share|Capital|D2;%;
Reference;HBS 2010;EST;Income Share|Capital|D3;%;
Reference;HBS 2010;EST;Income Share|Capital|D4;%;
Reference;HBS 2010;EST;Income Share|Capital|D5;%;
Reference;HBS 2010;EST;Income Share|Capital|D6;%;
Reference;HBS 2010;EST;Income Share|Capital|D7;%;
Reference;HBS 2010;EST;Income Share|Capital|D8;%;
Reference;HBS 2010;EST;Income Share|Capital|D9;%;
Reference;HBS 2010;EST;Income Share|Labour|D1;%;0.793317939
Reference;HBS 2010;EST;Income Share|Labour|D10;%;2.465112877
Reference;HBS 2010;EST;Income Share|Labour|D2;%;0.371263381
Reference;HBS 2010;EST;Income Share|Labour|D3;%;0.165702989
Reference;HBS 2010;EST;Income Share|Labour|D4;%;1.701030858
Reference;HBS 2010;EST;Income Share|Labour|D5;%;0.776022625
Reference;HBS 2010;EST;Income Share|Labour|D6;%;0.937084635
Reference;HBS 2010;EST;Income Share|Labour|D7;%;1.306770556
Reference;HBS 2010;EST;Income Share|Labour|D8;%;1.751590483
Reference;HBS 2010;EST;Income Share|Labour|D9;%;1.719867802
Reference;HBS 2010;EST;Income Share|Other|D1;%;4.368050943
Reference;HBS 2010;EST;Income Share|Other|D10;%;0.437552008
Reference;HBS 2010;EST;Income Share|Other|D2;%;2.616474534
Reference;HBS 2010;EST;Income Share|Other|D3;%;1.729048242
Reference;HBS 2010;EST;Income Share|Other|D4;%;1.687808863
Reference;HBS 2010;EST;Income Share|Other|D5;%;1.586513665
Reference;HBS 2010;EST;Income Share|Other|D6;%;1.623210903
Reference;HBS 2010;EST;Income Share|Other|D7;%;1.102372859
Reference;HBS 2010;EST;Income Share|Other|D8;%;0.588205718
Reference;HBS 2010;EST;Income Share|Other|D9;%;0.685482823
Reference;HBS 2010;EST;Income Share|Transfers|D1;%;
Reference;HBS 2010;EST;Income Share|Transfers|D10;%;
Reference;HBS 2010;EST;Income Share|Transfers|D2;%;
Reference;HBS 2010;EST;Income Share|Transfers|D3;%;
Reference;HBS 2010;EST;Income Share|Transfers|D4;%;
Reference;HBS 2010;EST;Income Share|Transfers|D5;%;
Reference;HBS 2010;EST;Income Share|Transfers|D6;%;
Reference;HBS 2010;EST;Income Share|Transfers|D7;%;
Reference;HBS 2010;EST;Income Share|Transfers|D8;%;
Reference;HBS 2010;EST;Income Share|Transfers|D9;%;
Reference;HBS 2010;EST;Savings Rate|D1;%;-91.19798842
Reference;HBS 2010;EST;Savings Rate|D10;%;24.05765695
Reference;HBS 2010;EST;Savings Rate|D2;%;-17.00286219
Reference;HBS 2010;EST;Savings Rate|D3;%;0.207236936
Reference;HBS 2010;EST;Savings Rate|D4;%;-5.076411004
Reference;HBS 2010;EST;Savings Rate|D5;%;-4.278925123
Reference;HBS 2010;EST;Savings Rate|D6;%;8.136891024
Reference;HBS 2010;EST;Savings Rate|D7;%;11.03358613
Reference;HBS 2010;EST;Savings Rate|D8;%;13.33560293
Reference;HBS 2010;EST;Savings Rate|D9;%;18.02868789
Reference;HBS 2010;EST;Wealth Share|D1;%;
Reference;HBS 2010;EST;Wealth Share|D10;%;
Reference;HBS 2010;EST;Wealth Share|D2;%;
Reference;HBS 2010;EST;Wealth Share|D3;%;
Reference;HBS 2010;EST;Wealth Share|D4;%;
Reference;HBS 2010;EST;Wealth Share|D5;%;
Reference;HBS 2010;EST;Wealth Share|D6;%;
Reference;HBS 2010;EST;Wealth Share|D7;%;
Reference;HBS 2010;EST;Wealth Share|D8;%;
Reference;HBS 2010;EST;Wealth Share|D9;%;
Reference;HBS 2010;FIN;Education|Not specified|D1;%;100
Reference;HBS 2010;FIN;Education|Not specified|D10;%;100
Reference;HBS 2010;FIN;Education|Not specified|D2;%;100
Reference;HBS 2010;FIN;Education|Not specified|D3;%;100
Reference;HBS 2010;FIN;Education|Not specified|D4;%;100
Reference;HBS 2010;FIN;Education|Not specified|D5;%;100
Reference;HBS 2010;FIN;Education|Not specified|D6;%;100
Reference;HBS 2010;FIN;Education|Not specified|D7;%;100
Reference;HBS 2010;FIN;Education|Not specified|D8;%;100
Reference;HBS 2010;FIN;Education|Not specified|D9;%;100
Reference;HBS 2010;FIN;Emissions per capita|D1;tCO2;5.632955312
Reference;HBS 2010;FIN;Emissions per capita|D10;tCO2;13.46762693
Reference;HBS 2010;FIN;Emissions per capita|D2;tCO2;6.099711125
Reference;HBS 2010;FIN;Emissions per capita|D3;tCO2;5.85000484
Reference;HBS 2010;FIN;Emissions per capita|D4;tCO2;6.878555253
Reference;HBS 2010;FIN;Emissions per capita|D5;tCO2;7.637647811
Reference;HBS 2010;FIN;Emissions per capita|D6;tCO2;7.737712144
Reference;HBS 2010;FIN;Emissions per capita|D7;tCO2;8.931789251
Reference;HBS 2010;FIN;Emissions per capita|D8;tCO2;9.538907745
Reference;HBS 2010;FIN;Emissions per capita|D9;tCO2;10.78169691
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;FIN;Expenditure Decile|D1;%;5.310849456
Reference;HBS 2010;FIN;Expenditure Decile|D10;%;17.45740424
Reference;HBS 2010;FIN;Expenditure Decile|D2;%;5.217721642
Reference;HBS 2010;FIN;Expenditure Decile|D3;%;6.38233201
Reference;HBS 2010;FIN;Expenditure Decile|D4;%;7.992293436
Reference;HBS 2010;FIN;Expenditure Decile|D5;%;9.891997606
Reference;HBS 2010;FIN;Expenditure Decile|D6;%;10.33250633
Reference;HBS 2010;FIN;Expenditure Decile|D7;%;11.30465053
Reference;HBS 2010;FIN;Expenditure Decile|D8;%;12.25613322
Reference;HBS 2010;FIN;Expenditure Decile|D9;%;13.87722535
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D1;%;5.301007356
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D10;%;4.194143055
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D2;%;5.272168231
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D3;%;5.337108471
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D4;%;5.102537946
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D5;%;4.564720098
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D6;%;4.570015949
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D7;%;4.074415958
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D8;%;3.964674776
Reference;HBS 2010;FIN;Expenditure Share|Energy|Housing|D9;%;4.163221584
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D1;%;2.444749466
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D10;%;4.297949879
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D2;%;2.436135099
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D3;%;2.463265816
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D4;%;3.520471926
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D5;%;3.950025035
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D6;%;4.071140246
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D7;%;4.25864475
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D8;%;4.817363714
Reference;HBS 2010;FIN;Expenditure Share|Energy|Transportation|D9;%;4.97369027
Reference;HBS 2010;FIN;Expenditure Share|Food|D1;%;16.06612409
Reference;HBS 2010;FIN;Expenditure Share|Food|D10;%;11.16240573
Reference;HBS 2010;FIN;Expenditure Share|Food|D2;%;16.99818636
Reference;HBS 2010;FIN;Expenditure Share|Food|D3;%;16.17624651
Reference;HBS 2010;FIN;Expenditure Share|Food|D4;%;15.84633003
Reference;HBS 2010;FIN;Expenditure Share|Food|D5;%;15.31916742
Reference;HBS 2010;FIN;Expenditure Share|Food|D6;%;14.68951523
Reference;HBS 2010;FIN;Expenditure Share|Food|D7;%;13.88919995
Reference;HBS 2010;FIN;Expenditure Share|Food|D8;%;13.40645089
Reference;HBS 2010;FIN;Expenditure Share|Food|D9;%;12.9397321
Reference;HBS 2010;FIN;Household Size|D1;number;1.558105071
Reference;HBS 2010;FIN;Household Size|D10;number;2.219864847
Reference;HBS 2010;FIN;Household Size|D2;number;1.483280025
Reference;HBS 2010;FIN;Household Size|D3;number;1.824491666
Reference;HBS 2010;FIN;Household Size|D4;number;2.019676924
Reference;HBS 2010;FIN;Household Size|D5;number;2.255600269
Reference;HBS 2010;FIN;Household Size|D6;number;2.370173857
Reference;HBS 2010;FIN;Household Size|D7;number;2.224065189
Reference;HBS 2010;FIN;Household Size|D8;number;2.291983497
Reference;HBS 2010;FIN;Household Size|D9;number;2.286959566
Reference;HBS 2010;FIN;Income Decile|D1;%;3.280469628
Reference;HBS 2010;FIN;Income Decile|D10;%;22.32013183
Reference;HBS 2010;FIN;Income Decile|D2;%;4.386799433
Reference;HBS 2010;FIN;Income Decile|D3;%;5.764604927
Reference;HBS 2010;FIN;Income Decile|D4;%;7.053474405
Reference;HBS 2010;FIN;Income Decile|D5;%;8.640850203
Reference;HBS 2010;FIN;Income Decile|D6;%;10.15160506
Reference;HBS 2010;FIN;Income Decile|D7;%;10.96793162
Reference;HBS 2010;FIN;Income Decile|D8;%;12.59665724
Reference;HBS 2010;FIN;Income Decile|D9;%;14.87278089
Reference;HBS 2010;FIN;Income Share|Capital|D1;%;
Reference;HBS 2010;FIN;Income Share|Capital|D10;%;
Reference;HBS 2010;FIN;Income Share|Capital|D2;%;
Reference;HBS 2010;FIN;Income Share|Capital|D3;%;
Reference;HBS 2010;FIN;Income Share|Capital|D4;%;
Reference;HBS 2010;FIN;Income Share|Capital|D5;%;
Reference;HBS 2010;FIN;Income Share|Capital|D6;%;
Reference;HBS 2010;FIN;Income Share|Capital|D7;%;
Reference;HBS 2010;FIN;Income Share|Capital|D8;%;
Reference;HBS 2010;FIN;Income Share|Capital|D9;%;
Reference;HBS 2010;FIN;Income Share|Labour|D1;%;0.150708997
Reference;HBS 2010;FIN;Income Share|Labour|D10;%;1.618165042
Reference;HBS 2010;FIN;Income Share|Labour|D2;%;0.037631568
Reference;HBS 2010;FIN;Income Share|Labour|D3;%;0.160595424
Reference;HBS 2010;FIN;Income Share|Labour|D4;%;0.141962024
Reference;HBS 2010;FIN;Income Share|Labour|D5;%;0.343984198
Reference;HBS 2010;FIN;Income Share|Labour|D6;%;0.41507617
Reference;HBS 2010;FIN;Income Share|Labour|D7;%;0.407899275
Reference;HBS 2010;FIN;Income Share|Labour|D8;%;0.72522865
Reference;HBS 2010;FIN;Income Share|Labour|D9;%;0.981517301
Reference;HBS 2010;FIN;Income Share|Other|D1;%;0.540395897
Reference;HBS 2010;FIN;Income Share|Other|D10;%;0.190560671
Reference;HBS 2010;FIN;Income Share|Other|D2;%;0.548356549
Reference;HBS 2010;FIN;Income Share|Other|D3;%;0.336703275
Reference;HBS 2010;FIN;Income Share|Other|D4;%;0.340385923
Reference;HBS 2010;FIN;Income Share|Other|D5;%;0.320297934
Reference;HBS 2010;FIN;Income Share|Other|D6;%;0.277670984
Reference;HBS 2010;FIN;Income Share|Other|D7;%;0.273567118
Reference;HBS 2010;FIN;Income Share|Other|D8;%;0.238488094
Reference;HBS 2010;FIN;Income Share|Other|D9;%;0.195094383
Reference;HBS 2010;FIN;Income Share|Transfers|D1;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D10;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D2;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D3;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D4;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D5;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D6;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D7;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D8;%;
Reference;HBS 2010;FIN;Income Share|Transfers|D9;%;
Reference;HBS 2010;FIN;Savings Rate|D1;%;-61.77231416
Reference;HBS 2010;FIN;Savings Rate|D10;%;23.0117718
Reference;HBS 2010;FIN;Savings Rate|D2;%;-11.25214372
Reference;HBS 2010;FIN;Savings Rate|D3;%;-1.355786789
Reference;HBS 2010;FIN;Savings Rate|D4;%;-5.442857211
Reference;HBS 2010;FIN;Savings Rate|D5;%;-5.428965321
Reference;HBS 2010;FIN;Savings Rate|D6;%;5.766044347
Reference;HBS 2010;FIN;Savings Rate|D7;%;4.5350965
Reference;HBS 2010;FIN;Savings Rate|D8;%;9.746516375
Reference;HBS 2010;FIN;Savings Rate|D9;%;13.44709604
Reference;HBS 2010;FIN;Wealth Share|D1;%;
Reference;HBS 2010;FIN;Wealth Share|D10;%;
Reference;HBS 2010;FIN;Wealth Share|D2;%;
Reference;HBS 2010;FIN;Wealth Share|D3;%;
Reference;HBS 2010;FIN;Wealth Share|D4;%;
Reference;HBS 2010;FIN;Wealth Share|D5;%;
Reference;HBS 2010;FIN;Wealth Share|D6;%;
Reference;HBS 2010;FIN;Wealth Share|D7;%;
Reference;HBS 2010;FIN;Wealth Share|D8;%;
Reference;HBS 2010;FIN;Wealth Share|D9;%;
Reference;HBS 2010;FRA;Education|Not specified|D1;%;67.80205656
Reference;HBS 2010;FRA;Education|Not specified|D10;%;17.83937456
Reference;HBS 2010;FRA;Education|Not specified|D2;%;55.18256773
Reference;HBS 2010;FRA;Education|Not specified|D3;%;45.10907811
Reference;HBS 2010;FRA;Education|Not specified|D4;%;41.96969697
Reference;HBS 2010;FRA;Education|Not specified|D5;%;35.11904762
Reference;HBS 2010;FRA;Education|Not specified|D6;%;30.55975794
Reference;HBS 2010;FRA;Education|Not specified|D7;%;27.89992418
Reference;HBS 2010;FRA;Education|Not specified|D8;%;25.53024352
Reference;HBS 2010;FRA;Education|Not specified|D9;%;19.43641618
Reference;HBS 2010;FRA;Education|Primary Education|D1;%;4.11311054
Reference;HBS 2010;FRA;Education|Primary Education|D10;%;3.766879886
Reference;HBS 2010;FRA;Education|Primary Education|D2;%;9.658421673
Reference;HBS 2010;FRA;Education|Primary Education|D3;%;14.14496833
Reference;HBS 2010;FRA;Education|Primary Education|D4;%;12.12121212
Reference;HBS 2010;FRA;Education|Primary Education|D5;%;12.57440476
Reference;HBS 2010;FRA;Education|Primary Education|D6;%;11.87594554
Reference;HBS 2010;FRA;Education|Primary Education|D7;%;8.567096285
Reference;HBS 2010;FRA;Education|Primary Education|D8;%;7.776904949
Reference;HBS 2010;FRA;Education|Primary Education|D9;%;4.841040462
Reference;HBS 2010;FRA;Education|Secondary Education|D1;%;22.87917738
Reference;HBS 2010;FRA;Education|Secondary Education|D10;%;32.12508884
Reference;HBS 2010;FRA;Education|Secondary Education|D2;%;29.38751472
Reference;HBS 2010;FRA;Education|Secondary Education|D3;%;34.48275862
Reference;HBS 2010;FRA;Education|Secondary Education|D4;%;38.86363636
Reference;HBS 2010;FRA;Education|Secondary Education|D5;%;43.08035714
Reference;HBS 2010;FRA;Education|Secondary Education|D6;%;42.58698941
Reference;HBS 2010;FRA;Education|Secondary Education|D7;%;45.48900682
Reference;HBS 2010;FRA;Education|Secondary Education|D8;%;43.0479183
Reference;HBS 2010;FRA;Education|Secondary Education|D9;%;41.90751445
Reference;HBS 2010;FRA;Education|Tertiary Education|D1;%;5.205655527
Reference;HBS 2010;FRA;Education|Tertiary Education|D10;%;46.26865672
Reference;HBS 2010;FRA;Education|Tertiary Education|D2;%;5.771495878
Reference;HBS 2010;FRA;Education|Tertiary Education|D3;%;6.263194933
Reference;HBS 2010;FRA;Education|Tertiary Education|D4;%;7.045454545
Reference;HBS 2010;FRA;Education|Tertiary Education|D5;%;9.226190476
Reference;HBS 2010;FRA;Education|Tertiary Education|D6;%;14.97730711
Reference;HBS 2010;FRA;Education|Tertiary Education|D7;%;18.04397271
Reference;HBS 2010;FRA;Education|Tertiary Education|D8;%;23.64493323
Reference;HBS 2010;FRA;Education|Tertiary Education|D9;%;33.8150289
Reference;HBS 2010;FRA;Emissions per capita|D1;tCO2;3.10059017
Reference;HBS 2010;FRA;Emissions per capita|D10;tCO2;11.26083386
Reference;HBS 2010;FRA;Emissions per capita|D2;tCO2;3.800994785
Reference;HBS 2010;FRA;Emissions per capita|D3;tCO2;4.495640445
Reference;HBS 2010;FRA;Emissions per capita|D4;tCO2;4.784654193
Reference;HBS 2010;FRA;Emissions per capita|D5;tCO2;5.2102004
Reference;HBS 2010;FRA;Emissions per capita|D6;tCO2;5.616984009
Reference;HBS 2010;FRA;Emissions per capita|D7;tCO2;6.361647749
Reference;HBS 2010;FRA;Emissions per capita|D8;tCO2;6.77327389
Reference;HBS 2010;FRA;Emissions per capita|D9;tCO2;8.283687208
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;FRA;Expenditure Decile|D1;%;6.042429278
Reference;HBS 2010;FRA;Expenditure Decile|D10;%;16.56606055
Reference;HBS 2010;FRA;Expenditure Decile|D2;%;6.724816754
Reference;HBS 2010;FRA;Expenditure Decile|D3;%;7.438487734
Reference;HBS 2010;FRA;Expenditure Decile|D4;%;8.442485919
Reference;HBS 2010;FRA;Expenditure Decile|D5;%;8.989930503
Reference;HBS 2010;FRA;Expenditure Decile|D6;%;9.875923175
Reference;HBS 2010;FRA;Expenditure Decile|D7;%;10.75938166
Reference;HBS 2010;FRA;Expenditure Decile|D8;%;12.0347021
Reference;HBS 2010;FRA;Expenditure Decile|D9;%;13.13043472
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D1;%;5.27993253
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D10;%;4.07767682
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D2;%;6.319697247
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D3;%;5.835104662
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D4;%;5.330954888
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D5;%;5.177188949
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D6;%;4.885411824
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D7;%;4.701931907
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D8;%;4.025764902
Reference;HBS 2010;FRA;Expenditure Share|Energy|Housing|D9;%;4.202024023
Reference;HBS 2010;FRA;Expenditure Share|Energy|Transportation|D1;%;3.38246967
Reference;HBS 2010;FRA;Expenditure Share|Energy|Transportation|D10;%;3.396617782
Reference;HBS 2010;FRA;Expenditure Share|Energy|Transportation|D2;%;3.764440105
